paragraph_text,paragraph_index,book_name
    李繁铭微微皱了皱眉头，道：“方运，这首诗本身没有问题，写你身体无力卧病在床，心中想着守卫人族边疆，然后听到外面有风雨，半梦半醒梦到骑兵在奋勇作战。根据我对这首战诗的威力判断，只差一丝你就可让这首诗形成诗魂，现在想想，真是可惜。你若能把这首诗写出诗魂，那狼蛮圣子或许有机会逃，但其他三个圣族妖蛮绝无可能逃跑。”,26, 第224章 战诗词五境
    方运微微点了一下头，心想自己还是受身体影响太大，没能像《石中箭》那样写出诗魂，若是能写出诗魂，这首战诗的力量会更强大，若是再进一步唤圣，不知道会唤出哪一位和虚圣接近的力量。,27, 第224章 战诗词五境
    “这首诗诗名可已经取好？”一人问。,28, 第224章 战诗词五境
    方运想了想，陆游的原诗名《十一月四日风雨大作》显然不适合，想了想，在纸上写上“风雨梦战”，然后又在纸上写了一句。,29, 第224章 战诗词五境
    “若再见狼蛮圣子，必将其斩于笔下！”,30, 第224章 战诗词五境
    “文宫再大。能是颜域空的几十倍上百倍？更何况，你们看看他的表情，痛苦地闭着眼，明显是因为文宫不够坚固。他文宫不固，现在恐怕如被千刀万剐。头脑如被撕裂，比我等疼痛十倍。”,55, 第202章 弱水河
    “放屁！他的文宫若是不强，怎能上到书山第三山？”,56, 第202章 弱水河
    “书山里的事谁知道？或许根本就不考验文宫力量，或许是他用了什么手段，可遇到真正的弱水就暴露了！方运完了！不用看了！可惜啊，我还以为会在圣墟里遇到他，谁曾想，堂堂文人表率、诗成镇国的方运竟然如此无能！哈哈！我还要争举人前八十，告辞！”,57, 第202章 弱水河
    柳子智大笑着，犹如报了血仇一样，最后轻蔑地看了看弱水里的方运，转身离去。,58, 第202章 弱水河
    “可惜了，连圣墟路的第一关都过不去。”一人摇摇头，看似可惜，实则幸灾乐祸。,59, 第202章 弱水河
    “唉，这就是突然成名的隐患啊，空有才气而文宫不固，就是空中楼阁，若是成了举人，恐怕连文胆都无法凝聚。若是他能吸取教训，这次对他来说或许是好事，只是前途会黯淡许多。”一人说完离开。,60, 第202章 弱水河
    那些景国人看到这一幕，大多数露出悲色，没想到这个被誉为景国唯一希望的天才，文宫竟然如此不堪，这意味着方运的根基无比脆弱，文位越高危险越大，必然会在不久的将来文宫崩溃。,61, 第202章 弱水河
    一人突然失望地道：“我本以为他会是我圣墟之行的劲敌，可惜，我多虑了，还是追赶颜域空吧。”,62, 第202章 弱水河
    李繁铭望去，正是和颜域空齐名的丰泱，他有嘲笑之意，也有遗憾和惋惜。,63, 第202章 弱水河
    那个一直拍方运马屁的丘驰默默地看着方运，低声道：“我们走吧，他不会有事的。”,64, 第202章 弱水河
    “我再等等。”李繁铭道。,65, 第202章 弱水河
    “我也等等。”祖源河道。,66, 第202章 弱水河
    “我们不如你们半圣世家的人，进举人前八十的机会极大，我先走了。”丘驰说完，加快脚步跑向奇风峡谷。,67, 第202章 弱水河
    弱水之下的方运却满心疑惑：“弱水冲击不是很疼么，怎么只是头晕摇晃，一点不疼？”,68, 第202章 弱水河
    .,69, 第202章 弱水河
    光芒消散，显现出霜犬和鹰炎的身形。,35, 第289章 风雪送君来
    方运愕然，因为霜犬全身漆黑，完全没了之前晶莹洁白如霜的样子，就是一头被烧黑的大黑狗。,36, 第289章 风雪送君来
    鹰炎的毛全都被冻碎，简直像是一只被扒光准备下锅的鸡。,37, 第289章 风雪送君来
    一狗一鹰相互看着对方，慢慢后退。,38, 第289章 风雪送君来
    鹰炎道：“星之王的最后考验，是杀死你一次。我相信我可以杀死你，哪怕我也会死，知道这一点就够了。星之王属于你们，但胜利属于我，我依旧翱翔在晴空之上！”,39, 第289章 风雪送君来
    鹰炎毫不掩饰轻蔑之意，不屑地瞥了一眼龙岭。,40, 第289章 风雪送君来
    龙岭微笑道：“天空之族果然有傲气，可惜你忘记斗极了。若他在，你绝不敢说这种话。”,41, 第289章 风雪送君来
    “可惜他不在。”鹰炎道。,42, 第289章 风雪送君来
    “咦？”霜犬突然向大雪之中望去。,43, 第289章 风雪送君来
    众人也急忙扭头去看。,44, 第289章 风雪送君来
    就见一个身穿深蓝竹叶秀才服的年轻人在风雪中稳步前来，那如刀之风、如箭之雪全都被他排开，这恐怖的第七长廊仿佛对他没有丝毫的影响。,45, 第289章 风雪送君来
    这年轻人神色平静，目光清澈，好像能看透这天地。,46, 第289章 风雪送君来
    凶君突然低声冷笑：“风雪送君来，真是好兆头啊！”,47, 第289章 风雪送君来
    众妖蛮一听凶君的话，隐隐感到头皮发麻，他们可是一路磕磕绊绊才来到这里，这个人族倒好，一路前来，如同风雪相送，简直不把第七长廊放在眼里。,48, 第289章 风雪送君来
    “龙岭，我们既然相约第六长廊但未见，那就改在这里！”,49, 第289章 风雪送君来
    龙岭眼中闪过一抹忌惮之色，看了一眼狼妖凶君。,50, 第289章 风雪送君来
    凶君立刻道：“不用与他纠缠！等妖圣前来，自然会杀死他，你我没必要冒险！龙岭，你要清楚一个圣前举人孤身闯入第七长廊代表着什么。那第六长廊的圣道之音，必然是这个人发出的。”,51, 第289章 风雪送君来
    方运突然道：“若我所料不错，杀孔家之龙的计划，也是兵蛮圣提出，让妖皇去执行的吧？”,37, 第291章 兵蛮圣
    “那是当然，我父亲……呃……”狼蛮圣子说到一半才意识到自己得意忘形了。哪怕兵蛮圣即将突破两界之壁来到妖祖门庭，可现在他的命还握在方运手里。,38, 第291章 兵蛮圣
    鹰炎道：“既然兵蛮圣亲来，那我们就不应该拼命了，只要阻挡方运，不让他成星之王即可。”,39, 第291章 兵蛮圣
    “对，让兵蛮圣杀他，我们还是不要拼命了。”一旁的熊妖圣子道。,40, 第291章 兵蛮圣
    凶君和龙岭相视一眼，龙岭随后冲方运大喊：“狼离，我等有错。我愿十倍赔偿你死亡的损失，如何？”,41, 第291章 兵蛮圣
    “哼，我倒是想杀你，但我父亲绝不会杀你。不过，他会榨干你的财富，你等着吧！”,42, 第291章 兵蛮圣
    龙岭缓缓松了口气。,43, 第291章 兵蛮圣
    “咚……”,44, 第291章 兵蛮圣
    天地又是一震，远比方才的震动都大。,45, 第291章 兵蛮圣
    方运本以为凶君会惊慌失措。毕竟他也是人族，但却发现，凶君的狼眼中竟然有一丝如释重负。,46, 第291章 兵蛮圣
    方运愣了一刹那后。原本忽视的东西串联起来，明白了凶君为何不惊反喜。,47, 第291章 兵蛮圣
    狼离立刻道：“方运，你现在把我寄托的骨片交给鹰炎，我保你不死！”,48, 第291章 兵蛮圣
    方运却淡然一笑道：“你当我是三岁小儿么？蛮圣亲至，怎可能给我活路。”,49, 第291章 兵蛮圣
    “你……你可以拿我当人质换你活命！”狼离急忙道。,50, 第291章 兵蛮圣
    “见到蛮圣后，他一个念头就能让我动弹不得，怎么把你当人质？更何况，你不够资格交换我！”,51, 第291章 兵蛮圣
    狼离愕然。,52, 第291章 兵蛮圣
    “嗯。”那年轻秀才擦着眼泪站起来。,12, 第365章 一方弃考，八方传书
    就在那人不远处，几个背着书箱的秀才低声交谈。,13, 第365章 一方弃考，八方传书
    “唉，怎么向家人交代？我一开始写的好好的，但越写心神越不宁，知道自己写偏了，可不知道错在哪里，一直写一直写，最终心慌得不得了，不得不弃考。”,14, 第365章 一方弃考，八方传书
    “我也是，经义实在要了我的命。《诗经》虽是孔圣亲自修订，但极少从中出题。我看到题目的时候就慌了，过了好一阵才想起来，越写越虚。”,15, 第365章 一方弃考，八方传书
    “我们只是秀才，不能像进士那样过目不忘，出的题稍微偏一些，我们就要绞尽脑汁思索。这篇《维民所止》我足足想了五个时辰才敢下笔，生怕有一丝纰漏。写倒是写完了，可不知道怎么的，我总是怕写错，在写策论的过程中。不断去翻看《维民所止》，心志太不坚定。有了这次教训，来年必然更进一步！”,16, 第365章 一方弃考，八方传书
    “我们都是普通秀才，不能跟那些天才比，考十年能中就是祖坟冒青烟，弃考几次实属正常。你们看，又有一人弃考，找来一起探讨……这人似乎有些面熟。”,17, 第365章 一方弃考，八方传书
    一人微笑道：“哦？莫非是同窗？这……这不是方……方文侯吗？方文侯弃考了？”,18, 第365章 一方弃考，八方传书
    这人最后一句几乎是喊出来的。,19, 第365章 一方弃考，八方传书
    周围所有人齐齐看向方运，每个人都被“方文侯弃考”的喊声所震惊。远处的人没听清，询问前面的人，于是方运弃考的消息向四面八方传播。,20, 第365章 一方弃考，八方传书
    先是考生的亲属和周围的衙役知晓，接着是周围的摊贩和路人。最后文院街所有人全都知道。,21, 第365章 一方弃考，八方传书
    这里是江州，是大源府，是方运的老家，所有人对方运的关注程度难以想象。如此重大的消息以极快的速度蔓延。,22, 第365章 一方弃考，八方传书
    许多人并不相信，快步向考场门口前来。,23, 第365章 一方弃考，八方传书
    方运知道小吃吃不成了，可圣笔评等这种事自己还不能乱说。只好无奈一叹，快步向外走。,24, 第365章 一方弃考，八方传书
    “不能吧！方镇国就算成绩再不佳，也应该初四清晨才出来，这人会不会只是长得像方运？”,25, 第365章 一方弃考，八方传书
